Follower Timeouts, Cumulative Percent, Time to elect Leader
150-155,0.584500,305.752993
150-155,0.585500,305.804014
150-155,0.586500,305.896997
150-155,0.587500,305.999994
150-155,0.588500,306.087971
150-155,0.589500,306.159019
150-155,0.590500,306.241989
150-155,0.591500,306.254148
150-155,0.592500,306.341887
150-155,0.593500,306.403160
150-155,0.594500,306.605101
150-155,0.595500,306.809902
150-155,0.596500,307.070971
150-155,0.597500,307.154894
150-155,0.598500,307.317972
150-155,0.599500,308.068991
150-155,0.600500,308.130026
150-155,0.601500,308.285952
150-155,0.602500,308.418036
150-155,0.603500,308.589935
150-155,0.604500,308.695078
150-155,0.605500,309.074879
150-155,0.606500,309.316158
150-155,0.607500,309.382200
150-155,0.608500,309.672117
150-155,0.609500,309.760809
150-155,0.610500,310.097933
150-155,0.611500,310.203075
150-155,0.612500,310.276985
150-155,0.613500,310.309887
150-155,0.614500,310.486078
150-155,0.615500,310.718060
150-155,0.616500,310.806036
150-155,0.617500,310.889959
150-155,0.618500,311.019897
150-155,0.619500,311.079979
150-155,0.620500,311.812162
150-155,0.621500,311.929941
150-155,0.622500,312.930107
150-155,0.623500,313.344002
150-155,0.624500,313.637972
150-155,0.625500,314.275026
150-155,0.626500,314.342022
150-155,0.627500,314.383030
150-155,0.628500,314.612865
150-155,0.629500,315.160036
150-155,0.630500,315.287113
150-155,0.631500,315.807104
150-155,0.632500,316.197157
150-155,0.633500,316.914082
150-155,0.634500,316.915989
150-155,0.635500,317.757130
150-155,0.636500,318.523884
150-155,0.637500,319.140911
150-155,0.638500,320.665121
150-155,0.639500,322.661877
150-155,0.640500,392.370939
150-155,0.641500,392.934799
150-155,0.642500,393.792152
150-155,0.643500,393.856049
150-155,0.644500,395.107031
150-155,0.645500,395.545006
150-155,0.646500,395.956993
150-155,0.647500,397.051096
150-155,0.648500,397.116184
150-155,0.649500,397.543907
150-155,0.650500,397.843838
150-155,0.651500,399.282932
150-155,0.652500,400.170088
150-155,0.653500,400.318146
150-155,0.654500,401.035070
150-155,0.655500,401.176929
150-155,0.656500,401.301861
150-155,0.657500,401.321173
150-155,0.658500,401.599884
150-155,0.659500,402.019024
150-155,0.660500,402.139902
150-155,0.661500,403.409004
150-155,0.662500,403.978109
150-155,0.663500,404.088020
150-155,0.664500,404.434204
150-155,0.665500,404.604912
150-155,0.666500,405.061007
150-155,0.667500,405.149937
150-155,0.668500,406.538963
150-155,0.669500,406.998873
150-155,0.670500,407.058954
150-155,0.671500,407.127857
150-155,0.672500,407.377005
150-155,0.673500,407.508850
150-155,0.674500,409.224987
150-155,0.675500,409.411907
150-155,0.676500,409.739971
150-155,0.677500,411.041021
150-155,0.678500,411.585093
150-155,0.679500,412.322998
150-155,0.680500,412.815094
150-155,0.681500,412.871838
150-155,0.682500,413.106918
150-155,0.683500,413.604021
150-155,0.684500,413.864136
150-155,0.685500,414.017916
150-155,0.686500,414.947033
150-155,0.687500,415.192127
150-155,0.688500,415.306091
150-155,0.689500,415.335894
150-155,0.690500,416.033983
150-155,0.691500,416.073084
150-155,0.692500,416.431904
150-155,0.693500,416.605949
150-155,0.694500,416.754961
150-155,0.695500,416.777134
150-155,0.696500,417.078972
150-155,0.697500,418.307066
150-155,0.698500,418.823004
150-155,0.699500,418.904066
150-155,0.700500,419.479847
150-155,0.701500,419.824839
150-155,0.702500,420.100927
150-155,0.703500,420.880079
150-155,0.704500,420.982122
150-155,0.705500,421.043873
150-155,0.706500,421.256065
150-155,0.707500,421.272993
150-155,0.708500,421.880960
150-155,0.709500,422.559023
150-155,0.710500,422.899008
150-155,0.711500,423.118114
150-155,0.712500,423.744917
150-155,0.713500,424.649000
150-155,0.714500,424.899817
150-155,0.715500,424.943924
150-155,0.716500,425.366163
150-155,0.717500,425.420046
150-155,0.718500,425.493002
150-155,0.719500,425.575972
150-155,0.720500,426.440954
150-155,0.721500,427.145004
150-155,0.722500,427.292824
150-155,0.723500,427.336931
150-155,0.724500,427.652121
150-155,0.725500,427.685022
150-155,0.726500,427.705050
150-155,0.727500,427.747965
150-155,0.728500,428.137064
150-155,0.729500,428.211212
150-155,0.730500,428.233862
150-155,0.731500,428.899050
150-155,0.732500,429.275036
150-155,0.733500,429.850817
150-155,0.734500,429.904938
150-155,0.735500,430.143118
150-155,0.736500,430.160999
150-155,0.737500,430.203915
150-155,0.738500,430.315971
150-155,0.739500,430.794954
150-155,0.740500,430.815935
150-155,0.741500,430.937052
150-155,0.742500,431.325912
150-155,0.743500,431.349993
150-155,0.744500,431.869030
150-155,0.745500,432.309151
150-155,0.746500,433.187962
150-155,0.747500,433.600903
150-155,0.748500,434.351206
150-155,0.749500,434.694052
150-155,0.750500,434.823990
150-155,0.751500,435.895920
150-155,0.752500,435.932875
150-155,0.753500,436.207056
150-155,0.754500,436.320782
150-155,0.755500,436.640024
150-155,0.756500,436.734915
150-155,0.757500,437.456131
150-155,0.758500,438.277006
150-155,0.759500,438.572884
150-155,0.760500,438.810110
150-155,0.761500,439.496994
150-155,0.762500,440.379143
150-155,0.763500,440.765142
150-155,0.764500,441.220999
150-155,0.765500,441.903830
150-155,0.766500,442.389965
150-155,0.767500,442.727089
150-155,0.768500,442.734003
150-155,0.769500,443.135977
150-155,0.770500,443.566084
150-155,0.771500,444.154978
150-155,0.772500,445.079088
150-155,0.773500,445.675135
150-155,0.774500,445.744991
150-155,0.775500,446.003914
150-155,0.776500,446.030855
150-155,0.777500,446.296930
150-155,0.778500,446.822882
150-155,0.779500,447.083950
150-155,0.780500,447.172165
150-155,0.781500,447.545052
150-155,0.782500,447.651863
150-155,0.783500,447.852135
150-155,0.784500,447.904825
150-155,0.785500,448.218822
150-155,0.786500,448.353052
150-155,0.787500,448.519945
150-155,0.788500,448.777914
150-155,0.789500,448.954821
150-155,0.790500,449.156046
150-155,0.791500,449.667931
150-155,0.792500,449.688196
150-155,0.793500,449.946880
150-155,0.794500,450.133085
150-155,0.795500,450.711012
150-155,0.796500,450.971127
150-155,0.797500,451.133966
150-155,0.798500,451.544046
150-155,0.799500,452.056170
150-155,0.800500,453.031063
150-155,0.801500,453.638077
150-155,0.802500,454.605103
150-155,0.803500,454.682112
150-155,0.804500,455.060005
150-155,0.805500,455.060959
150-155,0.806500,455.505133
150-155,0.807500,455.749035
150-155,0.808500,455.901146
150-155,0.809500,456.189156
150-155,0.810500,456.942081
150-155,0.811500,457.347155
150-155,0.812500,457.840919
150-155,0.813500,458.935022
150-155,0.814500,459.566116
150-155,0.815500,460.189819
150-155,0.816500,460.232019
150-155,0.817500,460.567951
150-155,0.818500,460.592031
150-155,0.819500,461.415052
150-155,0.820500,462.006092
150-155,0.821500,462.038994
150-155,0.822500,462.277889
150-155,0.823500,463.454008
150-155,0.824500,464.263916
150-155,0.825500,464.556932
150-155,0.826500,464.591026
150-155,0.827500,464.930058
150-155,0.828500,465.511084
150-155,0.829500,465.894938
150-155,0.830500,465.898037
150-155,0.831500,465.908051
150-155,0.832500,466.670990
150-155,0.833500,468.076944
150-155,0.834500,468.412161
150-155,0.835500,469.506979
150-155,0.836500,469.588995
150-155,0.837500,470.883131
150-155,0.838500,471.734047
150-155,0.839500,475.131035
150-155,0.840500,477.741003
150-155,0.841500,549.042940
150-155,0.842500,550.139904
150-155,0.843500,551.975965
150-155,0.844500,552.549124
150-155,0.845500,552.711010
150-155,0.846500,553.149939
150-155,0.847500,554.445982
150-155,0.848500,555.122852
150-155,0.849500,556.962967
150-155,0.850500,559.036016
150-155,0.851500,559.209824
150-155,0.852500,559.532166
150-155,0.853500,559.538126
150-155,0.854500,559.628963
150-155,0.855500,559.731960
150-155,0.856500,560.181856
150-155,0.857500,560.640097
150-155,0.858500,560.841084
150-155,0.859500,564.097881
150-155,0.860500,566.446066
150-155,0.861500,566.815853
150-155,0.862500,571.504831
150-155,0.863500,572.283030
150-155,0.864500,572.694063
150-155,0.865500,572.861910
150-155,0.866500,573.920965
150-155,0.867500,574.546099
150-155,0.868500,576.627970
150-155,0.869500,578.247786
150-155,0.870500,578.454971
150-155,0.871500,578.985929
150-155,0.872500,579.903126
150-155,0.873500,580.492973
150-155,0.874500,581.739902
150-155,0.875500,582.710981
150-155,0.876500,583.690882
150-155,0.877500,584.753990
150-155,0.878500,585.325003
150-155,0.879500,585.616112
150-155,0.880500,587.412119
150-155,0.881500,587.439060
150-155,0.882500,591.012955
150-155,0.883500,591.737986
150-155,0.884500,592.872858
150-155,0.885500,593.335152
150-155,0.886500,593.353033
150-155,0.887500,595.301151
150-155,0.888500,597.907066
150-155,0.889500,599.822998
150-155,0.890500,599.931955
150-155,0.891500,600.456953
150-155,0.892500,600.803137
150-155,0.893500,602.060795
150-155,0.894500,602.706909
150-155,0.895500,604.609966
150-155,0.896500,605.068922
150-155,0.897500,605.242014
150-155,0.898500,605.363131
150-155,0.899500,606.350899
150-155,0.900500,609.364033
150-155,0.901500,610.373974
150-155,0.902500,611.202955
150-155,0.903500,611.974001
150-155,0.904500,612.246990
150-155,0.905500,612.302065
150-155,0.906500,613.110065
150-155,0.907500,614.590883
150-155,0.908500,616.200924
150-155,0.909500,616.612911
150-155,0.910500,618.149042
150-155,0.911500,619.328976
150-155,0.912500,621.113062
150-155,0.913500,622.930050
150-155,0.914500,625.827074
150-155,0.915500,626.322031
150-155,0.916500,693.905830
150-155,0.917500,703.233957
150-155,0.918500,703.395128
150-155,0.919500,703.936815
150-155,0.920500,704.382896
150-155,0.921500,704.495192
150-155,0.922500,705.805063
150-155,0.923500,706.713915
150-155,0.924500,709.453106
150-155,0.925500,715.154886
150-155,0.926500,715.713978
150-155,0.927500,717.529058
150-155,0.928500,720.201015
150-155,0.929500,720.577002
150-155,0.930500,720.674038
150-155,0.931500,721.337080
150-155,0.932500,723.252058
150-155,0.933500,725.055933
150-155,0.934500,728.698015
150-155,0.935500,729.427099
150-155,0.936500,733.168840
150-155,0.937500,736.464977
150-155,0.938500,742.246151
150-155,0.939500,748.589039
150-155,0.940500,748.739958
150-155,0.941500,748.925924
150-155,0.942500,756.770134
150-155,0.943500,756.808996
150-155,0.944500,758.708000
150-155,0.945500,759.379864
150-155,0.946500,760.185003
150-155,0.947500,761.771917
150-155,0.948500,762.331009
150-155,0.949500,763.149977
150-155,0.950500,763.775826
150-155,0.951500,766.408920
150-155,0.952500,767.230988
150-155,0.953500,770.958900
150-155,0.954500,771.382093
150-155,0.955500,847.790956
150-155,0.956500,856.803179
150-155,0.957500,859.870911
150-155,0.958500,861.711979
150-155,0.959500,873.084068
150-155,0.960500,875.967979
150-155,0.961500,887.081861
150-155,0.962500,889.873028
150-155,0.963500,894.263029
150-155,0.964500,899.366856
150-155,0.965500,903.882980
150-155,0.966500,911.086082
150-155,0.967500,916.433096
150-155,0.968500,916.512012
150-155,0.969500,924.977064
150-155,0.970500,935.077190
150-155,0.971500,1009.270906
150-155,0.972500,1024.946928
150-155,0.973500,1030.251980
150-155,0.974500,1035.990000
150-155,0.975500,1040.091038
150-155,0.976500,1046.010017
150-155,0.977500,1052.646160
150-155,0.978500,1061.159134
150-155,0.979500,1063.527107
150-155,0.980500,1072.132111
150-155,0.981500,1153.901100
150-155,0.982500,1162.705898
150-155,0.983500,1165.533066
150-155,0.984500,1171.612978
150-155,0.985500,1192.805052
150-155,0.986500,1193.991184
150-155,0.987500,1200.307131
150-155,0.988500,1214.791059
150-155,0.989500,1224.214077
150-155,0.990500,1242.259026
150-155,0.991500,1280.550003
150-155,0.992500,1324.563980
150-155,0.993500,1342.240095
150-155,0.994500,1362.571001
150-155,0.995500,1373.722076
150-155,0.996500,1495.655060
150-155,0.997500,1525.855780
150-155,0.998500,1773.754120
150-155,0.999500,2142.930984
150-175,0.000500,84.405899
150-175,0.001500,86.919069
150-175,0.002500,87.855101
150-175,0.003500,87.989092
150-175,0.004500,88.461876
150-175,0.005500,88.536978
150-175,0.006500,88.799953
150-175,0.007500,88.986874
150-175,0.008500,89.216948
150-175,0.009500,89.363098
150-175,0.010500,89.525938
150-175,0.011500,90.649128
150-175,0.012500,90.730906
150-175,0.013500,91.325045
150-175,0.014500,91.578007
150-175,0.015500,91.585159
150-175,0.016500,92.790127
150-175,0.017500,94.877958
150-175,0.018500,95.286131
150-175,0.019500,95.559120
150-175,0.020500,95.921040
150-175,0.021500,96.540928
150-175,0.022500,96.647024
150-175,0.023500,96.905947
150-175,0.024500,97.233057
150-175,0.025500,97.352982
150-175,0.026500,97.433090
150-175,0.027500,97.534895
150-175,0.028500,98.680973
150-175,0.029500,99.084854
150-175,0.030500,99.085093
150-175,0.031500,99.087000
150-175,0.032500,99.226952
150-175,0.033500,99.369049
150-175,0.034500,99.522114
150-175,0.035500,99.564075
150-175,0.036500,100.116014
150-175,0.037500,100.215197
150-175,0.038500,100.579977
150-175,0.039500,100.607157
150-175,0.040500,100.653887
150-175,0.041500,100.672960
150-175,0.042500,100.874186
150-175,0.043500,100.919962
150-175,0.044500,100.956917
150-175,0.045500,101.097822
150-175,0.046500,101.233959
150-175,0.047500,101.498127
150-175,0.048500,101.587772
150-175,0.049500,101.821899
150-175,0.050500,101.907015
150-175,0.051500,102.017879
150-175,0.052500,102.120876
150-175,0.053500,102.161884
150-175,0.054500,102.194786
150-175,0.055500,102.270126
150-175,0.056500,102.322817
150-175,0.057500,102.530956
150-175,0.058500,102.564812
150-175,0.059500,102.673054
150-175,0.060500,102.847815
150-175,0.061500,103.008986
150-175,0.062500,103.045225
150-175,0.063500,103.116989
150-175,0.064500,103.127003
150-175,0.065500,103.194952
150-175,0.066500,103.317022
150-175,0.067500,103.322983
150-175,0.068500,103.439093
150-175,0.069500,103.442907
150-175,0.070500,103.559971
150-175,0.071500,103.564978
150-175,0.072500,103.590965
150-175,0.073500,103.659868
150-175,0.074500,103.662014
150-175,0.075500,103.773117
150-175,0.076500,103.810072
150-175,0.077500,103.886127
150-175,0.078500,103.973150
150-175,0.079500,104.059935
150-175,0.080500,104.074955
150-175,0.081500,104.082108
150-175,0.082500,104.089975
150-175,0.083500,104.103088
150-175,0.084500,104.507923
150-175,0.085500,104.527950
150-175,0.086500,104.985952
150-175,0.087500,104.988098
150-175,0.088500,105.023861
150-175,0.089500,105.259895
150-175,0.090500,105.386972
150-175,0.091500,105.547905
150-175,0.092500,105.556965
150-175,0.093500,105.669975
150-175,0.094500,105.777025
150-175,0.095500,106.524944
150-175,0.096500,106.602907
150-175,0.097500,106.628895
150-175,0.098500,106.662035
150-175,0.099500,106.717110
150-175,0.100500,106.812000
150-175,0.101500,106.889009
150-175,0.102500,106.956005
150-175,0.103500,107.060909
150-175,0.104500,107.161045
150-175,0.105500,107.216120
150-175,0.106500,107.305050
150-175,0.107500,107.307911
150-175,0.108500,107.334852
150-175,0.109500,107.441187
150-175,0.110500,107.461214
150-175,0.111500,107.515812
150-175,0.112500,107.520103
150-175,0.113500,107.522964
150-175,0.114500,107.548952
150-175,0.115500,107.567072
150-175,0.116500,107.612848
150-175,0.117500,107.795000
150-175,0.118500,107.807159
150-175,0.119500,107.952118
150-175,0.120500,108.291149
150-175,0.121500,108.345032
150-175,0.122500,108.447075
150-175,0.123500,108.459949
150-175,0.124500,108.463049
150-175,0.125500,108.628988
150-175,0.126500,108.852148
150-175,0.127500,108.936787
150-175,0.128500,109.235048
150-175,0.129500,109.329939
150-175,0.130500,109.450102
150-175,0.131500,109.480858
150-175,0.132500,109.511137
150-175,0.133500,109.549046
150-175,0.134500,109.570980
150-175,0.135500,109.658957
150-175,0.136500,109.719038
150-175,0.137500,109.766006
150-175,0.138500,109.827995
150-175,0.139500,109.837055
150-175,0.140500,109.869957
150-175,0.141500,109.964132
150-175,0.142500,110.044956
150-175,0.143500,110.327005
150-175,0.144500,110.367060
150-175,0.145500,110.399961
150-175,0.146500,110.422134
150-175,0.147500,110.562086
150-175,0.148500,110.706091
150-175,0.149500,110.721827
150-175,0.150500,110.944033
150-175,0.151500,111.051083
150-175,0.152500,111.308098
150-175,0.153500,111.345053
150-175,0.154500,111.364126
150-175,0.155500,111.427069
150-175,0.156500,111.430883
150-175,0.157500,111.499071
150-175,0.158500,111.536026
150-175,0.159500,111.572027
150-175,0.160500,111.865997
150-175,0.161500,111.892223
150-175,0.162500,111.974001
150-175,0.163500,112.028122
150-175,0.164500,112.114906
150-175,0.165500,112.189054
150-175,0.166500,112.197876
150-175,0.167500,112.382889
150-175,0.168500,112.385988
150-175,0.169500,112.622023
150-175,0.170500,112.972975
150-175,0.171500,113.070011
150-175,0.172500,113.147020
150-175,0.173500,113.160133
150-175,0.174500,113.188982
150-175,0.175500,113.312006
150-175,0.176500,113.483906
150-175,0.177500,113.670111
150-175,0.178500,113.672972
150-175,0.179500,113.803148
150-175,0.180500,113.880873
150-175,0.181500,113.936901
150-175,0.182500,113.992929
150-175,0.183500,114.077091
150-175,0.184500,114.114046
150-175,0.185500,114.413023
150-175,0.186500,114.413977
150-175,0.187500,114.498138
150-175,0.188500,114.542007
150-175,0.189500,114.949942
150-175,0.190500,115.184069
150-175,0.191500,115.236998
150-175,0.192500,115.245819
150-175,0.193500,115.283966
150-175,0.194500,115.386009
150-175,0.195500,115.406036
150-175,0.196500,115.619898
150-175,0.197500,115.637779
150-175,0.198500,115.668774
150-175,0.199500,115.736008
150-175,0.200500,116.000175
150-175,0.201500,116.010904
150-175,0.202500,116.033792
150-175,0.203500,116.058111
150-175,0.204500,116.147041
150-175,0.205500,116.411924
150-175,0.206500,116.414070
150-175,0.207500,116.428852
150-175,0.208500,116.489172
